url_length,dot_count,hyphen_count,slash_count,at_sign_present,double_slash_in_path,ip_address_present,digit_count,digit_ratio,url_entropy,token_count,has_port,has_https,query_length,path_length,subdomain_count,subdomain_length,tld_length,registered_domain_length,path_depth,is_uk_tld,is_suspicious_tld,is_com_tld,contains_bank_brand,brand_count,brand_domain_mismatch,suspicious_path_keyword,url,label
33.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.12728313431329,5.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.disability-europe.net,1
26.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7192945256669794,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.xrmtoolbox.com,1
26.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8441065448145384,5.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.truecall.co.uk,1
41.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.024390243902439025,3.9633749446490554,4.0,0.0,1.0,0.0,1.0,1.0,16.0,3.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://upload1docportal.myportfolio.com/,0
30.0,3.0,0.0,3.0,0.0,0.0,0.0,17.0,0.5666666666666667,3.619250912838829,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://212.115.230.157:60561/i,0
56.0,3.0,4.0,3.0,0.0,0.0,0.0,20.0,0.35714285714285715,4.520942421748537,9.0,0.0,1.0,0.0,1.0,2.0,39.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://6d27572a-998a-4ce4-8d5b-c8be913d2b72.id.repl.co/,0
34.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8810054880546367,5.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.elsoldetlaxcala.com.mx,1
24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8868421881310113,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.playluqo.com,1
36.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.141604167868593,6.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.standup-paddle-board.com,1
35.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.128724445269142,6.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,http://www.advanced-ip-scanners.com,0
32.0,4.0,0.0,3.0,0.0,0.0,0.0,14.0,0.4375,3.9292292966721747,8.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://221.14.38.62:54516/bin.sh,0
24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.6053885422075336,4.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,https://www.arafato.site,0
26.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.6714055834424975,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.chemiseweb.com,1
49.0,4.0,0.0,4.0,0.0,0.0,0.0,5.0,0.10204081632653061,4.254930446501112,8.0,0.0,0.0,0.0,17.0,2.0,15.0,2.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,http://sidar33384.temp.swtest.ru/login/ologin.php,0
48.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.020512835516972,5.0,0.0,0.0,0.0,1.0,1.0,24.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://dev-ayudanosaprotegernos.pantheonsite.io/,0
38.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.240962710641206,6.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.reinhold-maier-stiftung.de,1
29.0,2.0,1.0,3.0,0.0,0.0,0.0,4.0,0.13793103448275862,4.2541956501507805,5.0,0.0,1.0,0.0,1.0,1.0,12.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://nickolo-2023.web.app/,0
31.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8646983261669607,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.quadradodesonhos.pt,1
31.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9535656649464275,5.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.templerecords.co.uk,1
23.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.6211755429194707,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.termnet.org,1
34.0,4.0,0.0,3.0,0.0,0.0,0.0,16.0,0.47058823529411764,3.85586569475248,8.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://59.183.131.252:58211/Mozi.m,0
28.0,3.0,0.0,3.0,0.0,0.0,0.0,15.0,0.5357142857142857,3.6725535823855564,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://222.141.61.33:34609/i,0
41.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.168408407004341,5.0,0.0,1.0,0.0,0.0,1.0,16.0,3.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://metamsklu-ginimi.godaddysites.com,0
22.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.823067982273661,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.bmwfaq.org,1
29.0,3.0,0.0,3.0,0.0,0.0,0.0,16.0,0.5517241379310345,3.6764409086968683,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://117.206.75.166:33051/i,0
25.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.053660689688186,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.payunicard.ge,1
55.0,5.0,0.0,4.0,1.0,0.0,0.0,1.0,0.01818181818181818,4.224109886402031,11.0,0.0,1.0,0.0,23.0,2.0,13.0,3.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://storage.cloud.google.com/ttn5/raja.html#a@b.com,0
34.0,4.0,0.0,3.0,0.0,0.0,0.0,16.0,0.47058823529411764,4.02085512047121,8.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://115.48.163.242:37548/bin.sh,0
38.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.02631578947368421,4.188331131693838,5.0,0.0,1.0,0.0,3.0,1.0,9.0,3.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://eazymiles.e2cosolutions.com/fr,0
65.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.03076923076923077,4.2228618605557156,5.0,0.0,1.0,0.0,1.0,2.0,48.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://alertasynotificacionesbancolombia.bancavirtual01.repl.co/,0
30.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.081727678869736,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.darpanmagazine.com,1
52.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,0.019230769230769232,4.18517072738203,11.0,0.0,0.0,3.0,11.0,4.0,22.0,3.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://www.saicosinsard.co.jp.weixinc.top/jp.php?u=2,0
34.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9764499732851233,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.bellsystemmemorial.com,1
27.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.032303242743952,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.karencurtis.com,1
26.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.825251737288651,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.gadgetbytes.in,1
30.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8980685120588388,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.stampstodiefor.com,1
32.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9261085007312415,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.tablerpartyoftwo.com,1
26.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.738149333192866,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.secactions.com,1
24.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.688721875540867,5.0,0.0,1.0,0.0,0.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.apgads.lu.lv,1
190.0,13.0,0.0,9.0,0.0,1.0,0.0,40.0,0.21052631578947367,4.886971505760736,32.0,0.0,0.0,155.0,169.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,http://43.153.193.223/servicelogin?passive=1209600&amp;continue=https://accounts.google.com/?&amp;xrealip=107.178.237.12&amp;followup=https://accounts.google.com/?&amp;xrealip=107.178.237.12,0
23.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.642489673166126,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.dreamart.ca,1
27.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.032303242743952,5.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.mearnsfm.org.uk,1
28.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.07142857142857142,3.8248629576173565,4.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.shoppevip17.com/,0
27.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9582291686698783,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.spiderbasic.com,1
24.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7720552088742005,5.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.piddon.com.ua,0
36.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0514621540398,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.plantbasedpharmacist.com,1
21.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.4273334938982645,5.0,0.0,1.0,0.0,0.0,2.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.ee.hm.edu,1
26.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.825251737288651,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.actugaming.net,1
25.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.023465189601647,5.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.farmer.gov.in,1
28.0,3.0,0.0,3.0,0.0,0.0,0.0,15.0,0.5357142857142857,3.753434386188785,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://42.179.245.22:59037/i,0
23.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7081320646586016,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.lausanne.ch,1
26.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.796217602590056,5.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.tina-turner.nl,1
97.0,4.0,1.0,4.0,0.0,1.0,0.0,11.0,0.1134020618556701,4.893994034585018,8.0,0.0,1.0,0.0,13.0,2.0,64.0,3.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://bafybeiajuxq27axdpsrkhvi4sroijeoxs7x7t6uu6jb7akn7aswzgdkmfu.ipfs.cf-ipfs.com//thgz12.html,0
29.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.021268494903765,5.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.riftrefunds.co.uk,1
25.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.943465189601647,5.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://www.mayket-iran.ml,0
27.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.930270372293453,5.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.anextour.com.ua,1
22.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8796640049025943,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.uvgermi.fr,1
32.0,4.0,0.0,3.0,0.0,0.0,0.0,11.0,0.34375,3.890319531114783,8.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://81.69.10.229:99/Photo.scr,0
79.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0759493670886076,4.673804090322568,6.0,0.0,1.0,0.0,52.0,1.0,4.0,7.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://ipfs.aragon.network/ipfs/qmdrxfinhplbsxqmjmey5pqnphrf9geyy77anwykv7rtk5,0
23.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.435755433941627,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.sobhtoos.ir,1
39.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.02564102564102564,4.23105823222728,4.0,0.0,1.0,0.0,1.0,1.0,14.0,3.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://tunahrtjanzak3.firebaseapp.com/,0
29.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.9523029776623857,4.0,0.0,1.0,0.0,1.0,1.0,8.0,4.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,https://gqllrixy.square.site/,0
20.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.584183719779189,4.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://www.huslav.ml,0
37.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,0.08108108108108109,4.060012149061901,6.0,0.0,0.0,0.0,0.0,2.0,20.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.sumagayathri-999.github.io,0
25.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8136606896881857,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.sklarcorp.com,1
25.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.16,3.7532696895151085,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.benji1000.net,1
24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.438721875540867,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.sescoops.com,1
41.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,0.04878048780487805,4.122693700152457,7.0,0.0,1.0,0.0,1.0,1.0,24.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fb-business-appeal-a62dc.web.app/,0
27.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,0.18518518518518517,3.884155094595804,5.0,0.0,0.0,0.0,0.0,2.0,11.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://www.cc33782.tmweb.ru,0
30.0,2.0,1.0,3.0,0.0,0.0,0.0,6.0,0.2,4.123231428797621,5.0,0.0,1.0,0.0,1.0,1.0,9.0,4.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,https://at-106297.square.site/,0
51.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.9998719116548718,6.0,0.0,1.0,0.0,1.0,1.0,26.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://dev-protegerdatos-homeitau.pantheonsite.io/,0
23.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7081320646586016,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,http://www.alconalu.com,0
29.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.021268494903765,5.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.chine-culture.com,1
29.0,3.0,0.0,3.0,0.0,0.0,0.0,16.0,0.5517241379310345,3.7623107361338706,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://175.165.86.129:54926/i,0
27.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7639657428240807,6.0,0.0,0.0,0.0,0.0,3.0,12.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://www.ggdbi.ru.xsph.ru,0
25.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.863465189601647,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.scintilla.org,1
45.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.191201429374546,5.0,0.0,1.0,0.0,0.0,1.0,21.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://dev-bancobcrseguridad.pantheonsite.io,0
25.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.053660689688186,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.leaderpub.com,1
33.0,4.0,0.0,3.0,0.0,0.0,0.0,15.0,0.45454545454545453,4.051821770808045,8.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://42.235.86.190:60616/bin.sh,0
21.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.617809684374455,5.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.gab.com.tr,0
104.0,3.0,0.0,5.0,0.0,0.0,0.0,10.0,0.09615384615384616,4.821216733202963,8.0,0.0,1.0,0.0,76.0,1.0,7.0,5.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://gateway.pinata.cloud/ipfs/bafybeibjaza7liprcmpwtjf2k4btvsyka4kfmauug5q6f2sikmlpz774uy/index.html,0
26.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.580462199727102,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.nanoscanner.net,0
33.0,4.0,0.0,3.0,0.0,0.0,0.0,15.0,0.45454545454545453,4.051821770808045,8.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://123.10.143.46:59158/bin.sh,0
24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.970175521464345,4.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,https://www.veroval.info,1
24.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.823934896284056,5.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.list.urlfb.co,0
24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.970175521464345,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.kinsella.org,1
29.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9523029776623857,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.butlerborough.com,1
33.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.081532376606413,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.parkavenueparties.com,1
26.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.873140679513133,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,http://www.mygraphbook.com,0
23.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.762267390651494,5.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.seall.co.uk,1
23.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.642489673166126,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,http://www.mymonero.com,0
27.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.782122224145305,4.0,0.0,1.0,0.0,1.0,1.0,6.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://psivhc.webwave.dev/,0
46.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0529371627582185,8.0,0.0,0.0,0.0,1.0,3.0,27.0,2.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://www.amazcaom-co-jp.amazzeon.ggjtsgh.cn/,0
24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.6368421881310113,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.taillist.com,1
35.0,4.0,0.0,3.0,0.0,0.0,0.0,17.0,0.4857142857142857,3.9544425746945735,8.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://117.210.176.221:53590/bin.sh,0
27.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.060262039120377,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,http://www.munishjindal.com,0
27.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.032303242743952,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.autolineind.com,1
27.0,3.0,0.0,3.0,0.0,0.0,0.0,14.0,0.5185185185185185,3.856196298219379,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://42.178.99.64:48050/i,0
42.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.177566232096525,5.0,0.0,1.0,0.0,1.0,1.0,16.0,3.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://metamasklogin-ua.godaddysites.com/,0
28.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8693312611115185,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.construnario.com,1
27.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.856196298219379,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.vijithayapa.com,1
69.0,3.0,0.0,4.0,0.0,0.0,0.0,10.0,0.14492753623188406,4.681778486142307,8.0,0.0,0.0,0.0,45.0,1.0,4.0,3.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,http://malw.esalesin.com/revada/66e86c030044f_UniversityGradually.exe,0
28.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.10714285714285714,3.9677201004744993,5.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,http://www.s003.monerise.com,0
