url_length,dot_count,hyphen_count,slash_count,at_sign_present,double_slash_in_path,ip_address_present,digit_count,digit_ratio,url_entropy,token_count,has_port,has_https,query_length,path_length,subdomain_count,subdomain_length,tld_length,registered_domain_length,path_depth,is_uk_tld,is_suspicious_tld,is_com_tld,contains_bank_brand,brand_count,brand_domain_mismatch,suspicious_path_keyword,url,label
48.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.246653522439333,7.0,0.0,1.0,0.0,19.0,0.0,0.0,3.0,21.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://deweybeachforrent.com/bank/pay/index.php,0
26.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.6612262562697895,4.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.barharbor.bank,1
35.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.014438730983427,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,23.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.greenpathherbschool.com,1
59.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,0.11864406779661017,4.493688186614821,7.0,0.0,1.0,0.0,9.0,1.0,31.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://connection-orangebank-certicode.derlma.com/9485372/,0
36.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.329239931817579,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,24.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.lutherburbanksavings.com,1
42.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.171264743846754,5.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,30.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.yorkshiredialectsociety.org.uk,1
59.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,0.11864406779661017,4.493688186614821,7.0,0.0,1.0,0.0,9.0,1.0,31.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://connection-orangebank-certicode.derlma.com/9834257/,0
44.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.988316710610012,5.0,0.0,1.0,0.0,0.0,2.0,28.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://banreserxdbank.banreiserbank.repl.co,0
36.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.016875695766564,6.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,25.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,http://www.shaparak-internet-bank.ml,0
56.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,0.10714285714285714,4.811382823650152,7.0,0.0,0.0,28.0,30.0,1.0,9.0,2.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,http://olnlxiwcu.gytari.ml/?tranzakt59146&selectedbank=2,0
179.0,5.0,2.0,3.0,0.0,0.0,0.0,41.0,0.22905027932960895,4.967433628284014,16.0,0.0,0.0,111.0,124.0,2.0,18.0,6.0,29.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,http://paypal-support.com.desenvolvedortheosbank.com.br/billing.php?cmd=_account-details&session=0f623aa1ccb5ef2c6a69542f839cba0d&dispatch=d2a1561bf830b742de2be6a691b3a5b8b299ce57,0
27.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.661932872373582,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.streetsblog.org,1
29.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7193758224153695,5.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.izmirmetro.com.tr,1
59.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,0.11864406779661017,4.493688186614821,7.0,0.0,1.0,0.0,9.0,1.0,31.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://connection-orangebank-certicode.derlma.com/3754829/,0
32.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.038909765557392,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.foodbankassocnys.org,1
186.0,5.0,2.0,3.0,0.0,0.0,0.0,45.0,0.24193548387096775,4.947926441031295,18.0,0.0,1.0,119.0,130.0,2.0,18.0,6.0,29.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,https://paypal-support.com.desenvolvedortheosbank.com.br/login.php?cmd=_account-details&amp;dispatch=87383bac3c420e437a578ae76d75e840a0faf5d9&amp;session=93ada7a054257e8fcd462397f8e2f24e,0
25.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.943465189601647,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.lansimetro.fi,1
28.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9137995646056805,5.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,16.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.scotbanks.org.uk,1
30.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.164735178725505,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,18.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,https://www.centralbanking.com,1
29.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.6209360647507713,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.bankofbotswana.bw,1
20.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.6464393446710157,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.metro.cz,1
30.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0980685120588385,5.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.centralbank.org.bz,1
26.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.026986833359287,5.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.bankmed.com.lb,1
35.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.071581588126284,6.0,0.0,1.0,0.0,6.0,1.0,4.0,3.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://ipko.pl-bankowosc.net/pages,0
32.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.077819531114783,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,20.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.codersrevolution.com,1
45.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.022222222222222223,4.252421151644845,6.0,0.0,1.0,0.0,15.0,0.0,0.0,3.0,22.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,https://radianceconsulting.net/wp-up9/banking,0
59.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,0.11864406779661017,4.493688186614821,7.0,0.0,1.0,0.0,9.0,1.0,31.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://connection-orangebank-certicode.derlma.com/5978432/,0
24.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8553885422075336,5.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.banksy.co.uk,1
28.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.066108939837481,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,16.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.columbiabank.com,1
61.0,2.0,3.0,4.0,0.0,0.0,0.0,2.0,0.03278688524590164,4.4062501496991,11.0,0.0,1.0,9.0,30.0,0.0,0.0,3.0,23.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://app-games-ga-online.com/debank/metamask.php?userid=11,0
190.0,7.0,1.0,11.0,0.0,1.0,0.0,1.0,0.005263157894736842,4.373769648636962,25.0,0.0,1.0,153.0,170.0,0.0,0.0,6.0,12.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,https://femme.com.co/press/login.php?page=/user-management/confirmation&setlng=en&returnurl=https://www1.scotiaonline.scotiabank.com/online/authentication/authentication.bns?language=english,0
28.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.851823225551766,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.metrorailnews.in,1
59.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,0.11864406779661017,4.493688186614821,7.0,0.0,1.0,0.0,9.0,1.0,31.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://connection-orangebank-certicode.derlma.com/4827539/,0
59.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,0.11864406779661017,4.493688186614821,7.0,0.0,1.0,0.0,9.0,1.0,31.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://connection-orangebank-certicode.derlma.com/2385947/,0
59.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,0.11864406779661017,4.493688186614821,7.0,0.0,1.0,0.0,9.0,1.0,31.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://connection-orangebank-certicode.derlma.com/7395428/,0
48.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0957136787344055,7.0,0.0,1.0,0.0,15.0,1.0,19.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,https://descoresgate-pontos.co.ua/desco-banking/,0
68.0,2.0,6.0,4.0,0.0,0.0,0.0,4.0,0.058823529411764705,4.51549441493297,13.0,0.0,1.0,0.0,39.0,1.0,11.0,3.0,9.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,https://sec0recahse.myftp.biz/m&amp;t-bank-rd831-em-detail-cc-fresh/,0
90.0,3.0,3.0,4.0,0.0,0.0,0.0,13.0,0.14444444444444443,5.077871085594326,12.0,0.0,1.0,0.0,36.0,1.0,28.0,3.0,17.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://spare-shadows-dreams-tourist.trycloudflare.com/RT/SCANNED_RBS8303857488302_pdf.lnk,0
59.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,0.11864406779661017,4.493688186614821,7.0,0.0,1.0,0.0,9.0,1.0,31.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://connection-orangebank-certicode.derlma.com/5842793/,0
352.0,6.0,1.0,4.0,0.0,0.0,0.0,83.0,0.23579545454545456,5.205034020703963,14.0,0.0,1.0,311.0,328.0,1.0,3.0,3.0,12.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,https://www.tdizital.com/irs.gov/irs.php?whereismyrefund.5i8stin8mqz2hrleqyk8s1l8pm5e4bf1753tfzwwd7lkdjs79m7krwzc075hpuadzpx9okwpy9pvsympl9kzg.session=wei9tfk6aw91h5rseasshjm7zw9thhba67as91qy4uo7meisngrobibajh560rhv924kbqegzffd4u10ypntsb2oh90xuj9-credentials=?q1lgl28fjwu80e1cj8sxw9smn7pfcf5rxnhxk9f5csnbn319fe8fa6pxhb62fc4y01mqdxv63077chmp9fn7589qz64g,0
36.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.30827083453526,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,24.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.revolutionarygardens.com,1
77.0,2.0,6.0,4.0,0.0,0.0,0.0,16.0,0.2077922077922078,4.606416781838222,12.0,0.0,1.0,2.0,41.0,1.0,11.0,3.0,16.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,https://app-nunbank.troca-pontos.top/2897deec-51a7-4d2c-ba04-38b2ac2d9fbd/?c=,0
36.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.155221528859512,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,24.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.southernillinoisbank.com,1
33.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.824252831282987,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.intesasanpaolobank.si,1
33.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.98319563424773,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,22.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,http://www.commbankonlinehelp.com,0
62.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.08702504598594,5.0,0.0,1.0,0.0,1.0,1.0,37.0,2.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://dev-banreservastuseguridadnetbankiing.pantheonsite.io/,0
39.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,0.07692307692307693,4.150410872541982,7.0,0.0,1.0,0.0,1.0,1.0,22.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,https://ebanking-ch3-ubs-a3ab0.web.app/,0
24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.053508854797678,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,http://www.glendbank.com,0
24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.823934896284056,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.metroflog.co,1
20.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.1037016960573487,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.tsbtv.tv,1
22.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.045454545454545456,3.788754913993503,4.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,11.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,http://www.1mbankru.ru,0
26.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.690260390968384,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.centrebank.net,1
63.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,0.09523809523809523,4.628173281282599,7.0,0.0,0.0,28.0,30.0,1.0,9.0,2.0,16.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,http://olnlxggxi.granorbotrola.ml/?tranzakt59146&selectedbank=2,0
120.0,3.0,0.0,5.0,0.0,0.0,0.0,21.0,0.175,5.002561379816673,9.0,0.0,1.0,0.0,97.0,1.0,7.0,2.0,7.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://gateway.ipfs.io/ipfs/bafybeiamjih5g3pgqur5gtbzil7kjep3vtszsunt75kz7l24q36h53rwai/resultsbox18_onedrive44649.html,0
59.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,0.11864406779661017,4.493688186614821,7.0,0.0,1.0,0.0,9.0,1.0,31.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://connection-orangebank-certicode.derlma.com/7452398/,0
50.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.159079570624175,8.0,0.0,1.0,0.0,9.0,4.0,22.0,3.0,10.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,https://private.dkb.de.banking.bungtv.xyz/banking/,0
36.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.194385682587764,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,24.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.royalbusinessbankusa.com,1
35.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.150292659616669,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,23.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.clevelandmetroparks.com,1
65.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,0.09230769230769231,4.808616228573361,8.0,0.0,1.0,32.0,34.0,1.0,8.0,2.0,14.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,https://zoluolix.oudintresge.cf/?tranzakt39906&amp;selectedbank=7,0
24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8035088547976783,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.orbspace.com,1
78.0,7.0,2.0,6.0,0.0,0.0,0.0,3.0,0.038461538461538464,4.280022213414664,15.0,0.0,0.0,0.0,78.0,0.0,0.0,3.0,19.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,sepakbolaonline.com/wp-content/themes/redcarpet-3.0.6/sec/ibank.ib.nab.com.au/,0
31.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.220167681284828,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,19.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.firstunitedbank.com,1
31.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.91017927888364,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.themetropolitain.ca,1
58.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.11887717718588,7.0,0.0,1.0,0.0,1.0,3.0,24.0,6.0,24.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://secure.bankofamerica.com.focodistribuidora.com.br/,0
42.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.21412829288914,7.0,0.0,1.0,0.0,0.0,3.0,22.0,5.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.seikatubunka.metro.tokyo.lg.jp,1
51.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,4.140288763786836,9.0,0.0,1.0,0.0,34.0,0.0,0.0,4.0,9.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,https://kspb.info/de/home/login-online-banking.html,0
30.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.031401845392172,5.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.centralbank.org.ls,1
41.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.013176017331163,4.0,0.0,1.0,0.0,1.0,1.0,16.0,3.0,15.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://treatsbytesayold.firebaseapp.com/,0
43.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.071873337085179,7.0,0.0,1.0,0.0,8.0,1.0,20.0,2.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://site-cliente-resgate.biz.ua/nubank/,0
24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7406015629507223,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.kolmetro.com,1
36.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8400832519721115,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,24.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.scotiabankchinpicnic.com,1
25.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.863465189601647,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.zepterbank.by,1
59.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,0.11864406779661017,4.493688186614821,7.0,0.0,1.0,0.0,9.0,1.0,31.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://connection-orangebank-certicode.derlma.com/8729534/,0
25.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.653660689688186,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.metronews.com,1
31.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.913400745661378,4.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.metropoliapoznan.pl,1
37.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.02702702702702703,4.087567554701195,4.0,0.0,0.0,0.0,1.0,1.0,19.0,3.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,http://itauconfirmabankin3.atsnx.com/,0
42.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.035324126119452,5.0,0.0,1.0,0.0,1.0,2.0,19.0,3.0,13.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://lmterbank.prestamos.benefitpe.com/,0
85.0,4.0,2.0,4.0,0.0,0.0,0.0,24.0,0.2823529411764706,4.760508842979806,10.0,0.0,1.0,0.0,17.0,2.0,53.0,2.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://bf15638b8071f7991180232fb71de751.site-cliente-resgate.biz.ua/nubank/index.php,0
77.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,0.07792207792207792,4.647174404586267,10.0,0.0,1.0,38.0,40.0,1.0,12.0,2.0,16.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,https://hbwqvinrited.spilleapassba.tk/?tranzakt51009&selectedbank=2#psw_er_vb,0
35.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.050013373778756,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,23.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.comicbookrevolution.com,1
59.0,2.0,2.0,4.0,0.0,0.0,0.0,7.0,0.11864406779661017,4.493688186614821,7.0,0.0,1.0,0.0,9.0,1.0,31.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://connection-orangebank-certicode.derlma.com/3427985/,0
33.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.051821770808045,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,21.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.communitywestbank.com,1
28.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.9407598325400897,4.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,19.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://acikdenizbank.co.in/,0
39.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.025930027099076,7.0,0.0,1.0,0.0,0.0,3.0,19.0,5.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.keishicho.metro.tokyo.lg.jp,1
37.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0671651897778585,5.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,26.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,http://www.mellatbank-asanpardakht.cf,0
27.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.856196298219379,5.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.commbank.com.au,1
72.0,2.0,0.0,3.0,0.0,0.0,0.0,8.0,0.1111111111111111,4.592634897933448,7.0,0.0,0.0,28.0,30.0,1.0,13.0,2.0,21.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,http://pocztaplska65.viefoxtpracaparpae.cf/?tranzakt38496&selectedbank=2,0
42.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.028407600989611,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.concursodepianodesantander.com,1
27.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.81008102052173,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.pittsboronc.gov,1
28.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9852281360342516,5.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.metrocali.gov.co,1
23.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.8492239123906247,4.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.zoobank.org,1
65.0,2.0,0.0,3.0,0.0,0.0,0.0,8.0,0.12307692307692308,4.628469983272643,7.0,0.0,1.0,28.0,30.0,1.0,13.0,2.0,13.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,https://pocztaplska35.predsesifi.cf/?tranzakt38496&selectedbank=2,0
41.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.320251394545381,6.0,0.0,1.0,0.0,28.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,https://is.gd/controllo_sicurezza_banking,0
43.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.193251963803171,5.0,0.0,1.0,0.0,1.0,1.0,18.0,3.0,15.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://mobile-arvestbanks.firebaseapp.com/,0
26.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.95006375643621,5.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,https://www.banking.org.za,1
43.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.6645231848843425,7.0,0.0,1.0,13.0,20.0,1.0,3.0,3.0,11.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,https://www.youtube.com/watch?v=AmHEfTSBXiY,1
32.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9917292966721747,6.0,0.0,1.0,0.0,0.0,2.0,13.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,https://www.banknotes.rba.gov.au,1
